-21 -22 -23 -24 25 26 -27 4 0
-21 -22 -23 -24 25 26 -27 19 0
-21 -22 -23 -24 25 26 27 -29 0
-21 -22 -23 -24 25 26 27 34 0
-21 -22 -23 -24 25 26 27 -35 0
-21 -22 -23 -24 25 26 27 30 0
-21 -22 -23 -24 25 26 27 1 0
-21 -22 -23 -24 25 26 27 4 0
-21 -22 -23 -24 25 26 27 20 0
-21 -22 -23 24 -25 -26 -27 -32 0
-21 -22 -23 24 -25 -26 -27 28 0
-21 -22 -23 24 -25 -26 -27 -31 0
-21 -22 -23 24 -25 -26 -27 33 0
-21 -22 -23 24 -25 -26 -27 6 0
-21 -22 -23 24 -25 -26 -27 4 0
-21 -22 -23 24 -25 -26 -27 4 0
-21 -22 -23 24 -25 -26 27 -32 0
-21 -22 -23 24 -25 -26 27 29 0
-21 -22 -23 24 -25 -26 27 -30 0
-21 -22 -23 24 -25 -26 27 33 0
-21 -22 -23 24 -25 -26 27 6 0
-21 -22 -23 24 -25 -26 27 4 0
-21 -22 -23 24 -25 -26 27 18 0
-21 -22 -23 24 -25 26 -27 -32 0
-21 -22 -23 24 -25 26 -27 0
-21 -22 -23 24 -25 26 27 -32 0
-21 -22 -23 24 -25 26 27 34 0
-21 -22 -23 24 -25 26 27 -35 0
-21 -22 -23 24 -25 26 27 33 0
-21 -22 -23 24 -25 26 27 6 0
-21 -22 -23 24 -25 26 27 4 0
-21 -22 -23 24 -25 26 27 20 0
-21 -22 -23 24 25 -26 -27 -34 0
-21 -22 -23 24 25 -26 -27 28 0
-21 -22 -23 24 25 -26 -27 -31 0
-21 -22 -23 24 25 -26 -27 35 0
-21 -22 -23 24 25 -26 -27 7 0
-21 -22 -23 24 25 -26 -27 4 0
-21 -22 -23 24 25 -26 -27 4 0
-21 -22 -23 24 25 -26 27 -34 0
-21 -22 -23 24 25 -26 27 29 0
-21 -22 -23 24 25 -26 27 -30 0
-21 -22 -23 24 25 -26 27 35 0
-21 -22 -23 24 25 -26 27 7 0
-21 -22 -23 24 25 -26 27 4 0
-21 -22 -23 24 25 -26 27 18 0
-21 -22 -23 24 25 26 -27 -34 0
-21 -22 -23 24 25 26 -27 32 0
-21 -22 -23 24 25 26 -27 -33 0
-21 -22 -23 24 25 26 -27 35 0
-21 -22 -23 24 25 26 -27 7 0
-21 -22 -23 24 25 26 -27 4 0
-21 -22 -23 24 25 26 -27 19 0
-21 -22 -23 24 25 26 27 -34 0
-21 -22 -23 24 25 26 27 0
-21 -22 23 -24 -25 -26 -27 -36 0
-21 -22 23 -24 -25 -26 -27 0
-21 -22 23 -24 -25 -26 27 -36 0
-21 -22 23 -24 -25 -26 27 37 0
-21 -22 23 -24 -25 -26 27 -30 0
-21 -22 23 -24 -25 -26 27 31 0
-21 -22 23 -24 -25 -26 27 8 0
-21 -22 23 -24 -25 -26 27 18 0
-21 -22 23 -24 -25 -26 27 18 0
-21 -22 23 -24 -25 26 -27 -36 0
-21 -22 23 -24 -25 26 -27 38 0
-21 -22 23 -24 -25 26 -27 -33 0
-21 -22 23 -24 -25 26 -27 31 0
-21 -22 23 -24 -25 26 -27 8 0
-21 -22 23 -24 -25 26 -27 18 0
-21 -22 23 -24 -25 26 -27 19 0
-21 -22 23 -24 -25 26 27 -36 0
-21 -22 23 -24 -25 26 27 39 0
-21 -22 23 -24 -25 26 27 -35 0
-21 -22 23 -24 -25 26 27 31 0
-21 -22 23 -24 -25 26 27 8 0
-21 -22 23 -24 -25 26 27 18 0
-21 -22 23 -24 -25 26 27 20 0
-21 -22 23 -24 25 -26 -27 -37 0
-21 -22 23 -24 25 -26 -27 36 0
-21 -22 23 -24 25 -26 -27 -31 0
-21 -22 23 -24 25 -26 -27 30 0
-21 -22 23 -24 25 -26 -27 9 0
-21 -22 23 -24 25 -26 -27 18 0
-21 -22 23 -24 25 -26 -27 4 0
-21 -22 23 -24 25 -26 27 -37 0
-21 -22 23 -24 25 -26 27 0
-21 -22 23 -24 25 26 -27 -37 0
-21 -22 23 -24 25 26 -27 38 0
-21 -22 23 -24 25 26 -27 -33 0
-21 -22 23 -24 25 26 -27 30 0
-21 -22 23 -24 25 26 -27 9 0
-21 -22 23 -24 25 26 -27 18 0
-21 -22 23 -24 25 26 -27 19 0
-21 -22 23 -24 25 26 27 -37 0
-21 -22 23 -24 25 26 27 39 0
-21 -22 23 -24 25 26 27 -35 0
-21 -22 23 -24 25 26 27 30 0
-21 -22 23 -24 25 26 27 9 0
-21 -22 23 -24 25 26 27 18 0
-21 -22 23 -24 25 26 27 20 0
-21 -22 23 24 -25 -26 -27 -38 0
-21 -22 23 24 -25 -26 -27 36 0
-21 -22 23 24 -25 -26 -27 -31 0
-21 -22 23 24 -25 -26 -27 33 0
-21 -22 23 24 -25 -26 -27 2 0
-21 -22 23 24 -25 -26 -27 18 0
-21 -22 23 24 -25 -26 -27 4 0
-21 -22 23 24 -25 -26 27 -38 0
-21 -22 23 24 -25 -26 27 37 0
-21 -22 23 24 -25 -26 27 -30 0
-21 -22 23 24 -25 -26 27 33 0
-21 -22 23 24 -25 -26 27 2 0
-21 -22 23 24 -25 -26 27 18 0
-21 -22 23 24 -25 -26 27 18 0
-21 -22 23 24 -25 26 -27 -38 0
-21 -22 23 24 -25 26 -27 0
-21 -22 23 24 -25 26 27 -38 0
-21 -22 23 24 -25 26 27 39 0
-21 -22 23 24 -25 26 27 -35 0
-21 -22 23 24 -25 26 27 33 0
-21 -22 23 24 -25 26 27 2 0
-21 -22 23 24 -25 26 27 18 0
-21 -22 23 24 -25 26 27 20 0
-21 -22 23 24 25 -26 -27 -39 0
-21 -22 23 24 25 -26 -27 36 0
-21 -22 23 24 25 -26 -27 -31 0
-21 -22 23 24 25 -26 -27 35 0
-21 -22 23 24 25 -26 -27 10 0
-21 -22 23 24 25 -26 -27 18 0
-21 -22 23 24 25 -26 -27 4 0
-21 -22 23 24 25 -26 27 -39 0
-21 -22 23 24 25 -26 27 37 0
-21 -22 23 24 25 -26 27 -30 0
-21 -22 23 24 25 -26 27 35 0
-21 -22 23 24 25 -26 27 10 0
-21 -22 23 24 25 -26 27 18 0
-21 -22 23 24 25 -26 27 18 0
-21 -22 23 24 25 26 -27 -39 0
-21 -22 23 24 25 26 -27 38 0
-21 -22 23 24 25 26 -27 -33 0
-21 -22 23 24 25 26 -27 35 0
-21 -22 23 24 25 26 -27 10 0
-21 -22 23 24 25 26 -27 18 0
-21 -22 23 24 25 26 -27 19 0
-21 -22 23 24 25 26 27 -39 0
-21 -22 23 24 25 26 27 0
-21 22 -23 -24 -25 -26 -27 -40 0
-21 22 -23 -24 -25 -26 -27 0
-21 22 -23 -24 -25 -26 27 -40 0
-21 22 -23 -24 -25 -26 27 41 0
-21 22 -23 -24 -25 -26 27 -30 0
-21 22 -23 -24 -25 -26 27 31 0
-21 22 -23 -24 -25 -26 27 11 0
-21 22 -23 -24 -25 -26 27 19 0
-21 22 -23 -24 -25 -26 27 18 0
-21 22 -23 -24 -25 26 -27 -40 0
-21 22 -23 -24 -25 26 -27 42 0
-21 22 -23 -24 -25 26 -27 -33 0
-21 22 -23 -24 -25 26 -27 31 0
-21 22 -23 -24 -25 26 -27 11 0
-21 22 -23 -24 -25 26 -27 19 0
-21 22 -23 -24 -25 26 -27 19 0
-21 22 -23 -24 -25 26 27 -40 0
-21 22 -23 -24 -25 26 27 43 0
-21 22 -23 -24 -25 26 27 -35 0
-21 22 -23 -24 -25 26 27 31 0
-21 22 -23 -24 -25 26 27 11 0
-21 22 -23 -24 -25 26 27 19 0
-21 22 -23 -24 -25 26 27 20 0
-21 22 -23 -24 25 -26 -27 -41 0
-21 22 -23 -24 25 -26 -27 40 0
-21 22 -23 -24 25 -26 -27 -31 0
-21 22 -23 -24 25 -26 -27 30 0
-21 22 -23 -24 25 -26 -27 12 0
-21 22 -23 -24 25 -26 -27 19 0
-21 22 -23 -24 25 -26 -27 4 0
-21 22 -23 -24 25 -26 27 -41 0
-21 22 -23 -24 25 -26 27 0
-21 22 -23 -24 25 26 -27 -41 0
-21 22 -23 -24 25 26 -27 42 0
-21 22 -23 -24 25 26 -27 -33 0
-21 22 -23 -24 25 26 -27 30 0
-21 22 -23 -24 25 26 -27 12 0
-21 22 -23 -24 25 26 -27 19 0
-21 22 -23 -24 25 26 -27 19 0
-21 22 -23 -24 25 26 27 -41 0
-21 22 -23 -24 25 26 27 43 0
-21 22 -23 -24 25 26 27 -35 0
-21 22 -23 -24 25 26 27 30 0
-21 22 -23 -24 25 26 27 12 0
-21 22 -23 -24 25 26 27 19 0
-21 22 -23 -24 25 26 27 20 0
-21 22 -23 24 -25 -26 -27 -42 0
-21 22 -23 24 -25 -26 -27 40 0
-21 22 -23 24 -25 -26 -27 -31 0
-21 22 -23 24 -25 -26 -27 33 0
-21 22 -23 24 -25 -26 -27 13 0
-21 22 -23 24 -25 -26 -27 19 0
-21 22 -23 24 -25 -26 -27 4 0
-21 22 -23 24 -25 -26 27 -42 0
-21 22 -23 24 -25 -26 27 41 0
-21 22 -23 24 -25 -26 27 -30 0
-21 22 -23 24 -25 -26 27 33 0
-21 22 -23 24 -25 -26 27 13 0
-21 22 -23 24 -25 -26 27 19 0
-21 22 -23 24 -25 -26 27 18 0
-21 22 -23 24 -25 26 -27 -42 0
-21 22 -23 24 -25 26 -27 0
-21 22 -23 24 -25 26 27 -42 0
-21 22 -23 24 -25 26 27 43 0
-21 22 -23 24 -25 26 27 -35 0
-21 22 -23 24 -25 26 27 33 0
-21 22 -23 24 -25 26 27 13 0
-21 22 -23 24 -25 26 27 19 0
-21 22 -23 24 -25 26 27 20 0
-21 22 -23 24 25 -26 -27 -43 0
-21 22 -23 24 25 -26 -27 40 0
-21 22 -23 24 25 -26 -27 -31 0
-21 22 -23 24 25 -26 -27 35 0
-21 22 -23 24 25 -26 -27 3 0
-21 22 -23 24 25 -26 -27 19 0
-21 22 -23 24 25 -26 -27 4 0
-21 22 -23 24 25 -26 27 -43 0
-21 22 -23 24 25 -26 27 41 0
-21 22 -23 24 25 -26 27 -30 0
-21 22 -23 24 25 -26 27 35 0
-21 22 -23 24 25 -26 27 3 0
-21 22 -23 24 25 -26 27 19 0
-21 22 -23 24 25 -26 27 18 0
-21 22 -23 24 25 26 -27 -43 0
-21 22 -23 24 25 26 -27 42 0
-21 22 -23 24 25 26 -27 -33 0
-21 22 -23 24 25 26 -27 35 0
-21 22 -23 24 25 26 -27 3 0
-21 22 -23 24 25 26 -27 19 0
-21 22 -23 24 25 26 -27 19 0
-21 22 -23 24 25 26 27 -43 0
-21 22 -23 24 25 26 27 0
-21 22 23 -24 -25 -26 -27 -44 0
-21 22 23 -24 -25 -26 -27 0
-21 22 23 -24 -25 -26 27 -44 0
-21 22 23 -24 -25 -26 27 45 0
-21 22 23 -24 -25 -26 27 -30 0
-21 22 23 -24 -25 -26 27 31 0
-21 22 23 -24 -25 -26 27 14 0
-21 22 23 -24 -25 -26 27 20 0
-21 22 23 -24 -25 -26 27 18 0
-21 22 23 -24 -25 26 -27 -44 0
-21 22 23 -24 -25 26 -27 46 0
-21 22 23 -24 -25 26 -27 -33 0
-21 22 23 -24 -25 26 -27 31 0
-21 22 23 -24 -25 26 -27 14 0
-21 22 23 -24 -25 26 -27 20 0
-21 22 23 -24 -25 26 -27 19 0
-21 22 23 -24 -25 26 27 -44 0
-21 22 23 -24 -25 26 27 47 0
-21 22 23 -24 -25 26 27 -35 0
-21 22 23 -24 -25 26 27 31 0
-21 22 23 -24 -25 26 27 14 0
-21 22 23 -24 -25 26 27 20 0
-21 22 23 -24 -25 26 27 20 0
-21 22 23 -24 25 -26 -27 -45 0
-21 22 23 -24 25 -26 -27 44 0
-21 22 23 -24 25 -26 -27 -31 0
-21 22 23 -24 25 -26 -27 30 0
-21 22 23 -24 25 -26 -27 15 0
-21 22 23 -24 25 -26 -27 20 0
-21 22 23 -24 25 -26 -27 4 0
-21 22 23 -24 25 -26 27 -45 0
-21 22 23 -24 25 -26 27 0
-21 22 23 -24 25 26 -27 -45 0
-21 22 23 -24 25 26 -27 46 0
-21 22 23 -24 25 26 -27 -33 0
-21 22 23 -24 25 26 -27 30 0
-21 22 23 -24 25 26 -27 15 0
-21 22 23 -24 25 26 -27 20 0
-21 22 23 -24 25 26 -27 19 0
-21 22 23 -24 25 26 27 -45 0
-21 22 23 -24 25 26 27 47 0
-21 22 23 -24 25 26 27 -35 0
-21 22 23 -24 25 26 27 30 0
-21 22 23 -24 25 26 27 15 0
-21 22 23 -24 25 26 27 20 0
-21 22 23 -24 25 26 27 20 0
-21 22 23 24 -25 -26 -27 -46 0
-21 22 23 24 -25 -26 -27 44 0
-21 22 23 24 -25 -26 -27 -31 0
-21 22 23 24 -25 -26 -27 33 0
-21 22 23 24 -25 -26 -27 16 0
-21 22 23 24 -25 -26 -27 20 0
-21 22 23 24 -25 -26 -27 4 0
-21 22 23 24 -25 -26 27 -46 0
-21 22 23 24 -25 -26 27 45 0
-21 22 23 24 -25 -26 27 -30 0
-21 22 23 24 -25 -26 27 33 0
-21 22 23 24 -25 -26 27 16 0
-21 22 23 24 -25 -26 27 20 0
-21 22 23 24 -25 -26 27 18 0
-21 22 23 24 -25 26 -27 -46 0
-21 22 23 24 -25 26 -27 0
-21 22 23 24 -25 26 27 -46 0
-21 22 23 24 -25 26 27 47 0
-21 22 23 24 -25 26 27 -35 0
-21 22 23 24 -25 26 27 33 0
-21 22 23 24 -25 26 27 16 0
-21 22 23 24 -25 26 27 20 0
-21 22 23 24 -25 26 27 20 0
-21 22 23 24 25 -26 -27 -47 0
-21 22 23 24 25 -26 -27 44 0
-21 22 23 24 25 -26 -27 -31 0
-21 22 23 24 25 -26 -27 35 0
-21 22 23 24 25 -26 -27 17 0
-21 22 23 24 25 -26 -27 20 0
-21 22 23 24 25 -26 -27 4 0
-21 22 23 24 25 -26 27 -47 0
-21 22 23 24 25 -26 27 45 0
-21 22 23 24 25 -26 27 -30 0
-21 22 23 24 25 -26 27 35 0
-21 22 23 24 25 -26 27 17 0
-21 22 23 24 25 -26 27 20 0
-21 22 23 24 25 -26 27 18 0
-21 22 23 24 25 26 -27 -47 0
-21 22 23 24 25 26 -27 46 0
-21 22 23 24 25 26 -27 -33 0
-21 22 23 24 25 26 -27 35 0
-21 22 23 24 25 26 -27 17 0
-21 22 23 24 25 26 -27 20 0
-21 22 23 24 25 26 -27 19 0
-21 22 23 24 25 26 27 -47 0
-21 22 23 24 25 26 27 0
21 -22 -23 -24 -25 -26 -27 -28 0
21 -22 -23 -24 -25 -26 -27 34 0
21 -22 -23 -24 -25 -26 -27 31 0
21 -22 -23 -24 -25 -26 -27 5 0
21 -22 -23 -24 -25 -26 -27 4 0
21 -22 -23 -24 -25 -26 27 -29 0
21 -22 -23 -24 -25 -26 27 34 0
21 -22 -23 -24 -25 -26 27 30 0
21 -22 -23 -24 -25 -26 27 1 0
21 -22 -23 -24 -25 -26 27 4 0
21 -22 -23 -24 -25 26 -27 -32 0
21 -22 -23 -24 -25 26 -27 34 0
21 -22 -23 -24 -25 26 -27 33 0
21 -22 -23 -24 -25 26 -27 6 0
21 -22 -23 -24 -25 26 -27 4 0
21 -22 -23 -24 -25 26 27 -34 0
21 -22 -23 -24 -25 26 27 0
21 -22 -23 -24 25 -26 -27 -36 0
21 -22 -23 -24 25 -26 -27 39 0
21 -22 -23 -24 25 -26 -27 31 0
21 -22 -23 -24 25 -26 -27 8 0
21 -22 -23 -24 25 -26 -27 18 0
21 -22 -23 -24 25 -26 27 -37 0
21 -22 -23 -24 25 -26 27 39 0
21 -22 -23 -24 25 -26 27 30 0
21 -22 -23 -24 25 -26 27 9 0
21 -22 -23 -24 25 -26 27 18 0
21 -22 -23 -24 25 26 -27 -38 0
21 -22 -23 -24 25 26 -27 39 0
21 -22 -23 -24 25 26 -27 33 0
21 -22 -23 -24 25 26 -27 2 0
21 -22 -23 -24 25 26 -27 18 0
21 -22 -23 -24 25 26 27 -39 0
21 -22 -23 -24 25 26 27 0
21 -22 -23 24 -25 -26 -27 -40 0
21 -22 -23 24 -25 -26 -27 43 0
21 -22 -23 24 -25 -26 -27 31 0
21 -22 -23 24 -25 -26 -27 11 0
21 -22 -23 24 -25 -26 -27 19 0
21 -22 -23 24 -25 -26 27 -41 0
21 -22 -23 24 -25 -26 27 43 0
21 -22 -23 24 -25 -26 27 30 0
21 -22 -23 24 -25 -26 27 12 0
21 -22 -23 24 -25 -26 27 19 0
21 -22 -23 24 -25 26 -27 -42 0
21 -22 -23 24 -25 26 -27 43 0
21 -22 -23 24 -25 26 -27 33 0
21 -22 -23 24 -25 26 -27 13 0
21 -22 -23 24 -25 26 -27 19 0
21 -22 -23 24 -25 26 27 -43 0
21 -22 -23 24 -25 26 27 0
21 -22 -23 24 25 -26 -27 -44 0
21 -22 -23 24 25 -26 -27 47 0
21 -22 -23 24 25 -26 -27 31 0
21 -22 -23 24 25 -26 -27 14 0
21 -22 -23 24 25 -26 -27 20 0
21 -22 -23 24 25 -26 27 -45 0
21 -22 -23 24 25 -26 27 47 0
21 -22 -23 24 25 -26 27 30 0
21 -22 -23 24 25 -26 27 15 0
21 -22 -23 24 25 -26 27 20 0
21 -22 -23 24 25 26 -27 -46 0
21 -22 -23 24 25 26 -27 47 0
21 -22 -23 24 25 26 -27 33 0
21 -22 -23 24 25 26 -27 16 0
21 -22 -23 24 25 26 -27 20 0
21 -22 -23 24 25 26 27 -47 0
21 -22 -23 24 25 26 27 0
-21 -22 -23 -24 -25 -26 -27 18 -30 0
-21 -22 -23 -24 -25 -26 -27 -18 30 0
-21 -22 -23 -24 -25 -26 -27 19 -33 0
-21 -22 -23 -24 -25 -26 -27 -19 33 0
-21 -22 -23 -24 -25 -26 -27 20 -35 0
-21 -22 -23 -24 -25 -26 -27 -20 35 0
-21 -22 -23 -24 -25 -26 -27 1 -29 0
-21 -22 -23 -24 -25 -26 -27 -1 29 0
-21 -22 -23 -24 -25 -26 -27 6 -32 0
-21 -22 -23 -24 -25 -26 -27 -6 32 0
-21 -22 -23 -24 -25 -26 -27 7 -34 0
-21 -22 -23 -24 -25 -26 -27 -7 34 0
-21 -22 -23 -24 -25 -26 -27 8 -36 0
-21 -22 -23 -24 -25 -26 -27 -8 36 0
-21 -22 -23 -24 -25 -26 -27 9 -37 0
-21 -22 -23 -24 -25 -26 -27 -9 37 0
-21 -22 -23 -24 -25 -26 -27 2 -38 0
-21 -22 -23 -24 -25 -26 -27 -2 38 0
-21 -22 -23 -24 -25 -26 -27 10 -39 0
-21 -22 -23 -24 -25 -26 -27 -10 39 0
-21 -22 -23 -24 -25 -26 -27 11 -40 0
-21 -22 -23 -24 -25 -26 -27 -11 40 0
-21 -22 -23 -24 -25 -26 -27 12 -41 0
-21 -22 -23 -24 -25 -26 -27 -12 41 0
-21 -22 -23 -24 -25 -26 -27 13 -42 0
-21 -22 -23 -24 -25 -26 -27 -13 42 0
-21 -22 -23 -24 -25 -26 -27 3 -43 0
-21 -22 -23 -24 -25 -26 -27 -3 43 0
-21 -22 -23 -24 -25 -26 -27 14 -44 0
-21 -22 -23 -24 -25 -26 -27 -14 44 0
-21 -22 -23 -24 -25 -26 -27 15 -45 0
-21 -22 -23 -24 -25 -26 -27 -15 45 0
-21 -22 -23 -24 -25 -26 -27 16 -46 0
-21 -22 -23 -24 -25 -26 -27 -16 46 0
-21 -22 -23 -24 -25 -26 -27 17 -47 0
-21 -22 -23 -24 -25 -26 -27 -17 47 0
-21 -22 -23 -24 -25 -26 27 19 -33 0
-21 -22 -23 -24 -25 -26 27 -19 33 0
-21 -22 -23 -24 -25 -26 27 20 -35 0
-21 -22 -23 -24 -25 -26 27 -20 35 0
-21 -22 -23 -24 -25 -26 27 6 -32 0
-21 -22 -23 -24 -25 -26 27 -6 32 0
-21 -22 -23 -24 -25 -26 27 7 -34 0
-21 -22 -23 -24 -25 -26 27 -7 34 0
-21 -22 -23 -24 -25 -26 27 8 -36 0
-21 -22 -23 -24 -25 -26 27 -8 36 0
-21 -22 -23 -24 -25 -26 27 9 -37 0
-21 -22 -23 -24 -25 -26 27 -9 37 0
-21 -22 -23 -24 -25 -26 27 2 -38 0
-21 -22 -23 -24 -25 -26 27 -2 38 0
-21 -22 -23 -24 -25 -26 27 10 -39 0
-21 -22 -23 -24 -25 -26 27 -10 39 0
-21 -22 -23 -24 -25 -26 27 11 -40 0
-21 -22 -23 -24 -25 -26 27 -11 40 0
-21 -22 -23 -24 -25 -26 27 12 -41 0
-21 -22 -23 -24 -25 -26 27 -12 41 0
-21 -22 -23 -24 -25 -26 27 13 -42 0
-21 -22 -23 -24 -25 -26 27 -13 42 0
-21 -22 -23 -24 -25 -26 27 3 -43 0
-21 -22 -23 -24 -25 -26 27 -3 43 0
-21 -22 -23 -24 -25 -26 27 14 -44 0
-21 -22 -23 -24 -25 -26 27 -14 44 0
-21 -22 -23 -24 -25 -26 27 15 -45 0
-21 -22 -23 -24 -25 -26 27 -15 45 0
-21 -22 -23 -24 -25 -26 27 16 -46 0
-21 -22 -23 -24 -25 -26 27 -16 46 0
-21 -22 -23 -24 -25 -26 27 17 -47 0
-21 -22 -23 -24 -25 -26 27 -17 47 0
-21 -22 -23 -24 -25 26 -27 18 -30 0
-21 -22 -23 -24 -25 26 -27 -18 30 0
-21 -22 -23 -24 -25 26 -27 20 -35 0
-21 -22 -23 -24 -25 26 -27 -20 35 0
-21 -22 -23 -24 -25 26 -27 1 -29 0
-21 -22 -23 -24 -25 26 -27 -1 29 0
-21 -22 -23 -24 -25 26 -27 7 -34 0
-21 -22 -23 -24 -25 26 -27 -7 34 0
-21 -22 -23 -24 -25 26 -27 8 -36 0
-21 -22 -23 -24 -25 26 -27 -8 36 0
-21 -22 -23 -24 -25 26 -27 9 -37 0
-21 -22 -23 -24 -25 26 -27 -9 37 0
-21 -22 -23 -24 -25 26 -27 2 -38 0
-21 -22 -23 -24 -25 26 -27 -2 38 0
-21 -22 -23 -24 -25 26 -27 10 -39 0
-21 -22 -23 -24 -25 26 -27 -10 39 0
-21 -22 -23 -24 -25 26 -27 11 -40 0
-21 -22 -23 -24 -25 26 -27 -11 40 0
-21 -22 -23 -24 -25 26 -27 12 -41 0
-21 -22 -23 -24 -25 26 -27 -12 41 0
-21 -22 -23 -24 -25 26 -27 13 -42 0
-21 -22 -23 -24 -25 26 -27 -13 42 0
-21 -22 -23 -24 -25 26 -27 3 -43 0
-21 -22 -23 -24 -25 26 -27 -3 43 0
-21 -22 -23 -24 -25 26 -27 14 -44 0
-21 -22 -23 -24 -25 26 -27 -14 44 0
-21 -22 -23 -24 -25 26 -27 15 -45 0
-21 -22 -23 -24 -25 26 -27 -15 45 0
-21 -22 -23 -24 -25 26 -27 16 -46 0
-21 -22 -23 -24 -25 26 -27 -16 46 0
-21 -22 -23 -24 -25 26 -27 17 -47 0
-21 -22 -23 -24 -25 26 -27 -17 47 0
-21 -22 -23 -24 -25 26 27 18 -30 0
-21 -22 -23 -24 -25 26 27 -18 30 0
-21 -22 -23 -24 -25 26 27 19 -33 0
-21 -22 -23 -24 -25 26 27 -19 33 0
-21 -22 -23 -24 -25 26 27 1 -29 0
-21 -22 -23 -24 -25 26 27 -1 29 0
-21 -22 -23 -24 -25 26 27 6 -32 0
-21 -22 -23 -24 -25 26 27 -6 32 0
-21 -22 -23 -24 -25 26 27 8 -36 0
-21 -22 -23 -24 -25 26 27 -8 36 0
-21 -22 -23 -24 -25 26 27 9 -37 0
-21 -22 -23 -24 -25 26 27 -9 37 0
-21 -22 -23 -24 -25 26 27 2 -38 0
-21 -22 -23 -24 -25 26 27 -2 38 0
-21 -22 -23 -24 -25 26 27 10 -39 0
-21 -22 -23 -24 -25 26 27 -10 39 0
-21 -22 -23 -24 -25 26 27 11 -40 0
-21 -22 -23 -24 -25 26 27 -11 40 0
-21 -22 -23 -24 -25 26 27 12 -41 0
-21 -22 -23 -24 -25 26 27 -12 41 0
-21 -22 -23 -24 -25 26 27 13 -42 0
-21 -22 -23 -24 -25 26 27 -13 42 0
-21 -22 -23 -24 -25 26 27 3 -43 0
-21 -22 -23 -24 -25 26 27 -3 43 0
-21 -22 -23 -24 -25 26 27 14 -44 0
-21 -22 -23 -24 -25 26 27 -14 44 0
-21 -22 -23 -24 -25 26 27 15 -45 0
-21 -22 -23 -24 -25 26 27 -15 45 0
-21 -22 -23 -24 -25 26 27 16 -46 0
-21 -22 -23 -24 -25 26 27 -16 46 0
-21 -22 -23 -24 -25 26 27 17 -47 0
-21 -22 -23 -24 -25 26 27 -17 47 0
-21 -22 -23 -24 25 -26 -27 19 -33 0
-21 -22 -23 -24 25 -26 -27 -19 33 0
-21 -22 -23 -24 25 -26 -27 20 -35 0
-21 -22 -23 -24 25 -26 -27 -20 35 0
-21 -22 -23 -24 25 -26 -27 6 -32 0
-21 -22 -23 -24 25 -26 -27 -6 32 0
-21 -22 -23 -24 25 -26 -27 7 -34 0
-21 -22 -23 -24 25 -26 -27 -7 34 0
-21 -22 -23 -24 25 -26 -27 8 -36 0
-21 -22 -23 -24 25 -26 -27 -8 36 0
-21 -22 -23 -24 25 -26 -27 9 -37 0
-21 -22 -23 -24 25 -26 -27 -9 37 0
-21 -22 -23 -24 25 -26 -27 2 -38 0
-21 -22 -23 -24 25 -26 -27 -2 38 0
-21 -22 -23 -24 25 -26 -27 10 -39 0
-21 -22 -23 -24 25 -26 -27 -10 39 0
-21 -22 -23 -24 25 -26 -27 11 -40 0
-21 -22 -23 -24 25 -26 -27 -11 40 0
-21 -22 -23 -24 25 -26 -27 12 -41 0
-21 -22 -23 -24 25 -26 -27 -12 41 0
-21 -22 -23 -24 25 -26 -27 13 -42 0
-21 -22 -23 -24 25 -26 -27 -13 42 0
-21 -22 -23 -24 25 -26 -27 3 -43 0
